filename,label

"WellF01_PointF01_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0000.tiff",0

"WellF01_PointF01_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0001.tiff",0

"WellF01_PointF01_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0002.tiff",0

"WellF01_PointF01_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0003.tiff",0

"WellF01_PointF01_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0004.tiff",0

"WellF01_PointF01_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0005.tiff",0

"WellF01_PointF01_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0006.tiff",0

"WellF01_PointF01_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0007.tiff",0

"WellF01_PointF01_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0008.tiff",0

"WellF02_PointF02_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0009.tiff",0

"WellF02_PointF02_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0010.tiff",0

"WellF02_PointF02_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0011.tiff",0

"WellF02_PointF02_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0012.tiff",0

"WellF02_PointF02_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0013.tiff",0

"WellF02_PointF02_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0014.tiff",0

"WellF02_PointF02_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0015.tiff",0

"WellF02_PointF02_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0016.tiff",0

"WellF02_PointF02_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0017.tiff",0

"WellG01_PointG01_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0117.tiff",0

"WellG01_PointG01_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0118.tiff",0

"WellG01_PointG01_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0119.tiff",0

"WellG01_PointG01_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0120.tiff",0

"WellG01_PointG01_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0121.tiff",0

"WellG01_PointG01_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0122.tiff",0

"WellG01_PointG01_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0123.tiff",0

"WellG01_PointG01_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0124.tiff",0

"WellG01_PointG01_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0125.tiff",0

"WellG02_PointG02_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0108.tiff",0

"WellG02_PointG02_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0109.tiff",0

"WellG02_PointG02_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0110.tiff",0

"WellG02_PointG02_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0111.tiff",0

"WellG02_PointG02_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0112.tiff",0

"WellG02_PointG02_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0113.tiff",0

"WellG02_PointG02_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0114.tiff",0

"WellG02_PointG02_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0115.tiff",0

"WellG02_PointG02_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0116.tiff",0

"WellG03_PointG03_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0099.tiff",0

"WellG03_PointG03_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0100.tiff",0

"WellG03_PointG03_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0101.tiff",0

