filename,label

"WellG10_PointG10_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0000.tiff",0

"WellG10_PointG10_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0001.tiff",0

"WellG10_PointG10_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0002.tiff",0

"WellG10_PointG10_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0003.tiff",0

"WellG10_PointG10_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0004.tiff",0

"WellG10_PointG10_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0005.tiff",0

"WellG10_PointG10_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0006.tiff",0

"WellG10_PointG10_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0007.tiff",0

"WellG10_PointG10_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0008.tiff",0

"WellG11_PointG11_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0009.tiff",0

"WellG11_PointG11_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0010.tiff",0

"WellG11_PointG11_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0011.tiff",0

"WellG11_PointG11_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0012.tiff",0

"WellG11_PointG11_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0013.tiff",0

"WellG11_PointG11_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0014.tiff",0

"WellG11_PointG11_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0015.tiff",0

"WellG11_PointG11_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0016.tiff",0

"WellG11_PointG11_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0017.tiff",0

"WellG12_PointG12_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0018.tiff",0

"WellG12_PointG12_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0019.tiff",0

"WellG12_PointG12_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0020.tiff",0

"WellG12_PointG12_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0021.tiff",0

"WellG12_PointG12_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0022.tiff",0

"WellG12_PointG12_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0023.tiff",0

"WellG12_PointG12_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0024.tiff",0

"WellG12_PointG12_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0025.tiff",0

"WellG12_PointG12_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0026.tiff",0

"WellH01_PointH01_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0126.tiff",0

"WellH01_PointH01_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0127.tiff",0

"WellH01_PointH01_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0128.tiff",0

"WellH01_PointH01_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0129.tiff",0

"WellH01_PointH01_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0130.tiff",0

"WellH01_PointH01_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0131.tiff",0

"WellH01_PointH01_0006_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0132.tiff",0

"WellH01_PointH01_0007_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0133.tiff",0

"WellH01_PointH01_0008_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0134.tiff",0

"WellH02_PointH02_0000_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0117.tiff",0

"WellH02_PointH02_0001_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0118.tiff",0

"WellH02_PointH02_0002_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0119.tiff",0

"WellH02_PointH02_0003_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0120.tiff",0

"WellH02_PointH02_0004_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0121.tiff",0

"WellH02_PointH02_0005_ChannelDAPI,WF_GFP,TRITC,WF_Cy5,DIA_Seq0122.tiff",0

